customer_id,name,age,gender,phone_number,city,building_name,address_landmark,loyalty_tier,loyalty_points,device_preference,total_spend,items_purchased,average_rating,days_since_last_purchase,satisfaction,purchase_history
188,Samir Mehta,28,Male,9000000087,Kalyan-Dombivli,,,Silver,1131,mobile,10265.39,3,4.9,10,Satisfied,"[{'order_id': 'ORD000417', 'sku': 'SKU000864', 'qty': 1, 'amount': 2280.0, 'date': '2025-11-30', 'rating': 4.4}, {'order_id': 'ORD000417', 'sku': 'SKU000047', 'qty': 3, 'amount': 6795.39, 'date': '2025-11-30', 'rating': 3.4}, {'order_id': 'ORD000417', 'sku': 'SKU000434', 'qty': 1, 'amount': 1190.0, 'date': '2025-11-30', 'rating': 4.6}]"
189,Krishna Gupta,32,Male,9000000088,Pune,,,Bronze,760,mobile,7167.83,2,3.8,33,Unsatisfied,"[{'order_id': 'ORD000610', 'sku': 'SKU000182', 'qty': 1, 'amount': 4681.36, 'date': '2025-11-28', 'rating': 4.2}, {'order_id': 'ORD000860', 'sku': 'SKU000155', 'qty': 1, 'amount': 2486.47, 'date': '2025-11-07', 'rating': 3.0}]"
190,Meera Patel,36,Female,9000000089,Howrah,,,Bronze,47,mobile,13352.28,5,3.1,19,Neutral,"[{'order_id': 'ORD000069', 'sku': 'SKU000783', 'qty': 2, 'amount': 2160.0, 'date': '2025-11-24', 'rating': 4.0}, {'order_id': 'ORD000655', 'sku': 'SKU000461', 'qty': 3, 'amount': 6060.0, 'date': '2025-11-18', 'rating': 4.3}, {'order_id': 'ORD000655', 'sku': 'SKU000740', 'qty': 2, 'amount': 1680.0, 'date': '2025-11-18', 'rating': 4.6}, {'order_id': 'ORD000655', 'sku': 'SKU000739', 'qty': 1, 'amount': 840.0, 'date': '2025-11-18', 'rating': 4.6}, {'order_id': 'ORD000655', 'sku': 'SKU000150', 'qty': 3, 'amount': 2612.2799999999997, 'date': '2025-11-18', 'rating': 3.0}]"
191,Kavya Sharma,30,Female,9000000090,Prayagraj,,,Silver,1356,mobile,10202.93,3,4.5,20,Satisfied,"[{'order_id': 'ORD000809', 'sku': 'SKU000870', 'qty': 1, 'amount': 2420.0, 'date': '2025-11-19', 'rating': 4.0}, {'order_id': 'ORD000809', 'sku': 'SKU000031', 'qty': 3, 'amount': 5022.93, 'date': '2025-11-19', 'rating': 3.7}, {'order_id': 'ORD000809', 'sku': 'SKU000542', 'qty': 2, 'amount': 2760.0, 'date': '2025-11-19', 'rating': 4.6}]"
192,Rohan Reddy,33,Male,9000000091,Vasai-Virar,,,Bronze,479,mobile,830.75,13,4.2,14,Satisfied,"[{'order_id': 'ORD286927', 'sku': 'SKU-1065', 'qty': 1, 'amount': 166.15, 'date': '2025-10-30', 'rating': 3.8}, {'order_id': 'ORD209223', 'sku': 'SKU-1043', 'qty': 1, 'amount': 166.15, 'date': '2025-11-20', 'rating': 4.0}, {'order_id': 'ORD705078', 'sku': 'SKU-1008', 'qty': 1, 'amount': 166.15, 'date': '2025-11-04', 'rating': 3.6}, {'order_id': 'ORD433236', 'sku': 'SKU-1074', 'qty': 1, 'amount': 166.15, 'date': '2025-05-14', 'rating': 4.2}, {'order_id': 'ORD644733', 'sku': 'SKU-1007', 'qty': 1, 'amount': 166.15, 'date': '2025-03-28', 'rating': 4.6}]"
193,Riya Singh,42,Female,9000000092,Chennai,,,Bronze,44,mobile,22050.64,5,3.5,37,Unsatisfied,"[{'order_id': 'ORD000614', 'sku': 'SKU000048', 'qty': 3, 'amount': 14720.64, 'date': '2025-12-04', 'rating': 3.4}, {'order_id': 'ORD000735', 'sku': 'SKU000657', 'qty': 1, 'amount': 940.0, 'date': '2025-11-22', 'rating': 3.8}, {'order_id': 'ORD000736', 'sku': 'SKU000493', 'qty': 2, 'amount': 3960.0, 'date': '2025-11-18', 'rating': 4.6}, {'order_id': 'ORD000736', 'sku': 'SKU000646', 'qty': 1, 'amount': 1500.0, 'date': '2025-11-18', 'rating': 3.3}, {'order_id': 'ORD000741', 'sku': 'SKU000703', 'qty': 1, 'amount': 930.0, 'date': '2025-11-11', 'rating': 4.4}]"
194,Arjun Khan,29,Male,9000000093,Chennai,,,Silver,2546,mobile,50116.58,11,4.7,10,Satisfied,"[{'order_id': 'ORD000359', 'sku': 'SKU000277', 'qty': 1, 'amount': 2666.28, 'date': '2025-11-09', 'rating': 4.9}, {'order_id': 'ORD000642', 'sku': 'SKU000538', 'qty': 3, 'amount': 5250.0, 'date': '2025-11-16', 'rating': 3.1}, {'order_id': 'ORD000642', 'sku': 'SKU000341', 'qty': 3, 'amount': 8700.0, 'date': '2025-11-16', 'rating': 4.2}, {'order_id': 'ORD000642', 'sku': 'SKU000110', 'qty': 2, 'amount': 6919.5, 'date': '2025-11-16', 'rating': 4.4}, {'order_id': 'ORD000838', 'sku': 'SKU000408', 'qty': 3, 'amount': 6210.0, 'date': '2025-11-09', 'rating': 3.5}, {'order_id': 'ORD000838', 'sku': 'SKU000580', 'qty': 3, 'amount': 7650.0, 'date': '2025-11-09', 'rating': 4.9}, {'order_id': 'ORD000838', 'sku': 'SKU000535', 'qty': 1, 'amount': 1140.0, 'date': '2025-11-09', 'rating': 4.9}, {'order_id': 'ORD000842', 'sku': 'SKU000442', 'qty': 3, 'amount': 5070.0, 'date': '2025-11-16', 'rating': 3.2}, {'order_id': 'ORD000842', 'sku': 'SKU000898', 'qty': 2, 'amount': 4600.0, 'date': '2025-11-16', 'rating': 3.1}, {'order_id': 'ORD000842', 'sku': 'SKU000261', 'qty': 1, 'amount': 580.8, 'date': '2025-11-16', 'rating': 3.1}, {'order_id': 'ORD000842', 'sku': 'SKU000521', 'qty': 1, 'amount': 1330.0, 'date': '2025-11-16', 'rating': 3.3}]"
195,Karan Reddy,26,Male,9000000094,Jabalpur,,,Bronze,705,whatsapp,690.6,12,3.9,47,Unsatisfied,"[{'order_id': 'ORD454870', 'sku': 'SKU-1025', 'qty': 1, 'amount': 690.6, 'date': '2025-11-12', 'rating': 3.4}]"
196,Aanya Patel,38,Female,9000000095,Faridabad,,,Bronze,233,mobile,50129.19,8,3.2,24,Neutral,"[{'order_id': 'ORD000109', 'sku': 'SKU000089', 'qty': 3, 'amount': 10586.22, 'date': '2025-11-23', 'rating': 4.3}, {'order_id': 'ORD000307', 'sku': 'SKU000019', 'qty': 1, 'amount': 4885.66, 'date': '2025-11-22', 'rating': 4.0}, {'order_id': 'ORD000307', 'sku': 'SKU000257', 'qty': 1, 'amount': 3194.05, 'date': '2025-11-22', 'rating': 3.5}, {'order_id': 'ORD000307', 'sku': 'SKU000182', 'qty': 3, 'amount': 14044.079999999998, 'date': '2025-11-22', 'rating': 4.2}, {'order_id': 'ORD000568', 'sku': 'SKU000398', 'qty': 2, 'amount': 4760.0, 'date': '2025-11-07', 'rating': 3.5}, {'order_id': 'ORD000568', 'sku': 'SKU000535', 'qty': 2, 'amount': 2280.0, 'date': '2025-11-07', 'rating': 4.9}, {'order_id': 'ORD000568', 'sku': 'SKU000039', 'qty': 3, 'amount': 9847.74, 'date': '2025-11-07', 'rating': 4.0}, {'order_id': 'ORD000568', 'sku': 'SKU000300', 'qty': 1, 'amount': 531.44, 'date': '2025-11-07', 'rating': 4.4}]"
197,Aanya Verma,32,Female,9000000096,Howrah,,,Silver,1562,whatsapp,32557.26,7,4.4,22,Satisfied,"[{'order_id': 'ORD000425', 'sku': 'SKU000557', 'qty': 3, 'amount': 5430.0, 'date': '2025-11-22', 'rating': 3.7}, {'order_id': 'ORD000425', 'sku': 'SKU000474', 'qty': 2, 'amount': 2620.0, 'date': '2025-11-22', 'rating': 3.6}, {'order_id': 'ORD000425', 'sku': 'SKU000017', 'qty': 2, 'amount': 1942.14, 'date': '2025-11-22', 'rating': 4.6}, {'order_id': 'ORD000425', 'sku': 'SKU000213', 'qty': 1, 'amount': 2103.64, 'date': '2025-11-22', 'rating': 3.9}, {'order_id': 'ORD000645', 'sku': 'SKU000641', 'qty': 2, 'amount': 2040.0, 'date': '2025-11-20', 'rating': 3.5}, {'order_id': 'ORD000645', 'sku': 'SKU000202', 'qty': 3, 'amount': 12665.28, 'date': '2025-11-20', 'rating': 4.9}, {'order_id': 'ORD000645', 'sku': 'SKU000280', 'qty': 2, 'amount': 5756.2, 'date': '2025-11-20', 'rating': 3.3}]"
198,Rajat Mehta,34,Male,9000000097,Gwalior,,,Bronze,485,mobile,47375.12,11,4.1,17,Neutral,"[{'order_id': 'ORD000052', 'sku': 'SKU000635', 'qty': 1, 'amount': 1370.0, 'date': '2025-11-18', 'rating': 3.5}, {'order_id': 'ORD000052', 'sku': 'SKU000735', 'qty': 1, 'amount': 760.0, 'date': '2025-11-18', 'rating': 4.1}, {'order_id': 'ORD000052', 'sku': 'SKU000699', 'qty': 1, 'amount': 1380.0, 'date': '2025-11-18', 'rating': 4.9}, {'order_id': 'ORD000052', 'sku': 'SKU000524', 'qty': 3, 'amount': 7110.0, 'date': '2025-11-18', 'rating': 4.0}, {'order_id': 'ORD000117', 'sku': 'SKU000403', 'qty': 2, 'amount': 2320.0, 'date': '2025-11-23', 'rating': 4.1}, {'order_id': 'ORD000117', 'sku': 'SKU000608', 'qty': 3, 'amount': 9780.0, 'date': '2025-11-23', 'rating': 4.1}, {'order_id': 'ORD000117', 'sku': 'SKU000373', 'qty': 2, 'amount': 3540.0, 'date': '2025-11-23', 'rating': 4.2}, {'order_id': 'ORD000117', 'sku': 'SKU000119', 'qty': 2, 'amount': 6436.5, 'date': '2025-11-23', 'rating': 4.5}, {'order_id': 'ORD000225', 'sku': 'SKU000075', 'qty': 1, 'amount': 4808.14, 'date': '2025-11-22', 'rating': 4.0}, {'order_id': 'ORD000225', 'sku': 'SKU000856', 'qty': 2, 'amount': 2600.0, 'date': '2025-11-22', 'rating': 3.0}, {'order_id': 'ORD000225', 'sku': 'SKU000227', 'qty': 2, 'amount': 7270.48, 'date': '2025-11-22', 'rating': 3.8}]"
199,Neha Reddy,43,Female,9000000098,Howrah,,,Bronze,292,mobile,35647.39,10,3.3,40,Unsatisfied,"[{'order_id': 'ORD000110', 'sku': 'SKU000244', 'qty': 2, 'amount': 9853.76, 'date': '2025-11-26', 'rating': 4.5}, {'order_id': 'ORD000110', 'sku': 'SKU000152', 'qty': 1, 'amount': 2392.01, 'date': '2025-11-26', 'rating': 4.6}, {'order_id': 'ORD000110', 'sku': 'SKU000890', 'qty': 1, 'amount': 2020.0, 'date': '2025-11-26', 'rating': 3.9}, {'order_id': 'ORD000355', 'sku': 'SKU000354', 'qty': 1, 'amount': 1430.0, 'date': '2025-12-04', 'rating': 4.5}, {'order_id': 'ORD000355', 'sku': 'SKU000680', 'qty': 3, 'amount': 2940.0, 'date': '2025-12-04', 'rating': 3.8}, {'order_id': 'ORD000355', 'sku': 'SKU000198', 'qty': 2, 'amount': 2561.62, 'date': '2025-12-04', 'rating': 3.6}, {'order_id': 'ORD000816', 'sku': 'SKU000817', 'qty': 1, 'amount': 1650.0, 'date': '2025-12-05', 'rating': 3.1}, {'order_id': 'ORD000816', 'sku': 'SKU000332', 'qty': 2, 'amount': 2560.0, 'date': '2025-12-05', 'rating': 4.1}, {'order_id': 'ORD000816', 'sku': 'SKU000561', 'qty': 3, 'amount': 6900.0, 'date': '2025-12-05', 'rating': 3.3}, {'order_id': 'ORD000816', 'sku': 'SKU000603', 'qty': 2, 'amount': 3340.0, 'date': '2025-12-05', 'rating': 3.7}]"
200,Rohit Joshi,30,Male,9000000099,Gwalior,,,Silver,2836,web,25716.02,5,4.8,12,Satisfied,"[{'order_id': 'ORD000016', 'sku': 'SKU000749', 'qty': 2, 'amount': 4960.0, 'date': '2025-12-05', 'rating': 4.2}, {'order_id': 'ORD000279', 'sku': 'SKU000629', 'qty': 2, 'amount': 2060.0, 'date': '2025-12-06', 'rating': 4.2}, {'order_id': 'ORD000279', 'sku': 'SKU000030', 'qty': 3, 'amount': 12586.02, 'date': '2025-12-06', 'rating': 3.3}, {'order_id': 'ORD000281', 'sku': 'SKU000864', 'qty': 2, 'amount': 4560.0, 'date': '2025-11-18', 'rating': 4.4}, {'order_id': 'ORD000281', 'sku': 'SKU000417', 'qty': 1, 'amount': 1550.0, 'date': '2025-11-18', 'rating': 4.7}]"
201,Rohan Mehta,27,Male,9000000100,Ranchi,,,Bronze,577,mobile,49612.9,13,4.0,53,Unsatisfied,"[{'order_id': 'ORD000082', 'sku': 'SKU000876', 'qty': 1, 'amount': 1770.0, 'date': '2025-11-13', 'rating': 4.2}, {'order_id': 'ORD000082', 'sku': 'SKU000010', 'qty': 3, 'amount': 2522.3999999999996, 'date': '2025-11-13', 'rating': 3.2}, {'order_id': 'ORD000082', 'sku': 'SKU000113', 'qty': 3, 'amount': 8164.11, 'date': '2025-11-13', 'rating': 3.7}, {'order_id': 'ORD000082', 'sku': 'SKU000811', 'qty': 1, 'amount': 1700.0, 'date': '2025-11-13', 'rating': 4.0}, {'order_id': 'ORD000285', 'sku': 'SKU000309', 'qty': 1, 'amount': 3612.81, 'date': '2025-11-23', 'rating': 3.5}, {'order_id': 'ORD000285', 'sku': 'SKU000758', 'qty': 3, 'amount': 4110.0, 'date': '2025-11-23', 'rating': 3.0}, {'order_id': 'ORD000285', 'sku': 'SKU000136', 'qty': 1, 'amount': 4135.7, 'date': '2025-11-23', 'rating': 4.1}, {'order_id': 'ORD000285', 'sku': 'SKU000685', 'qty': 1, 'amount': 1640.0, 'date': '2025-11-23', 'rating': 4.6}, {'order_id': 'ORD000409', 'sku': 'SKU000714', 'qty': 1, 'amount': 1280.0, 'date': '2025-11-19', 'rating': 3.1}, {'order_id': 'ORD000409', 'sku': 'SKU000322', 'qty': 2, 'amount': 2900.0, 'date': '2025-11-19', 'rating': 4.5}, {'order_id': 'ORD000754', 'sku': 'SKU000552', 'qty': 3, 'amount': 5970.0, 'date': '2025-11-27', 'rating': 4.1}, {'order_id': 'ORD000754', 'sku': 'SKU000250', 'qty': 2, 'amount': 1965.5, 'date': '2025-11-27', 'rating': 4.6}, {'order_id': 'ORD000754', 'sku': 'SKU000159', 'qty': 2, 'amount': 9842.38, 'date': '2025-11-27', 'rating': 4.1}]"
202,Deepa Verma,37,Female,9000000101,Bhopal,,,Bronze,140,mobile,4072.66,1,3.1,21,Neutral,"[{'order_id': 'ORD000560', 'sku': 'SKU000177', 'qty': 1, 'amount': 4072.66, 'date': '2025-11-08', 'rating': 4.2}]"
203,Isha Singh,31,Female,9000000102,Jabalpur,,,Silver,1973,mobile,32527.84,11,4.5,26,Satisfied,"[{'order_id': 'ORD000024', 'sku': 'SKU000487', 'qty': 2, 'amount': 2300.0, 'date': '2025-11-13', 'rating': 4.9}, {'order_id': 'ORD000024', 'sku': 'SKU000564', 'qty': 2, 'amount': 1700.0, 'date': '2025-11-13', 'rating': 3.4}, {'order_id': 'ORD000024', 'sku': 'SKU000844', 'qty': 2, 'amount': 2680.0, 'date': '2025-11-13', 'rating': 4.5}, {'order_id': 'ORD000024', 'sku': 'SKU000027', 'qty': 3, 'amount': 3812.19, 'date': '2025-11-13', 'rating': 4.2}, {'order_id': 'ORD000203', 'sku': 'SKU000720', 'qty': 2, 'amount': 2140.0, 'date': '2025-11-22', 'rating': 4.8}, {'order_id': 'ORD000203', 'sku': 'SKU000818', 'qty': 2, 'amount': 3200.0, 'date': '2025-11-22', 'rating': 4.1}, {'order_id': 'ORD000467', 'sku': 'SKU000361', 'qty': 2, 'amount': 2960.0, 'date': '2025-12-02', 'rating': 4.4}, {'order_id': 'ORD000745', 'sku': 'SKU000536', 'qty': 3, 'amount': 7020.0, 'date': '2025-11-20', 'rating': 4.8}, {'order_id': 'ORD000745', 'sku': 'SKU000664', 'qty': 2, 'amount': 2600.0, 'date': '2025-11-20', 'rating': 3.3}, {'order_id': 'ORD000745', 'sku': 'SKU000832', 'qty': 3, 'amount': 2580.0, 'date': '2025-11-20', 'rating': 4.8}, {'order_id': 'ORD000745', 'sku': 'SKU000176', 'qty': 1, 'amount': 1535.65, 'date': '2025-11-20', 'rating': 4.5}]"
204,Krishna Singh,35,Male,9000000103,Kolkata,,,Bronze,842,web,60326.37,16,4.3,12,Neutral,"[{'order_id': 'ORD000025', 'sku': 'SKU000141', 'qty': 1, 'amount': 2592.59, 'date': '2025-11-19', 'rating': 3.3}, {'order_id': 'ORD000025', 'sku': 'SKU000011', 'qty': 1, 'amount': 1616.24, 'date': '2025-11-19', 'rating': 3.8}, {'order_id': 'ORD000025', 'sku': 'SKU000356', 'qty': 1, 'amount': 740.0, 'date': '2025-11-19', 'rating': 4.4}, {'order_id': 'ORD000025', 'sku': 'SKU000296', 'qty': 3, 'amount': 8867.130000000001, 'date': '2025-11-19', 'rating': 4.2}, {'order_id': 'ORD000149', 'sku': 'SKU000302', 'qty': 1, 'amount': 822.15, 'date': '2025-11-20', 'rating': 4.5}, {'order_id': 'ORD000149', 'sku': 'SKU000027', 'qty': 3, 'amount': 3812.19, 'date': '2025-11-20', 'rating': 4.2}, {'order_id': 'ORD000149', 'sku': 'SKU000088', 'qty': 2, 'amount': 6765.3, 'date': '2025-11-20', 'rating': 4.1}, {'order_id': 'ORD000284', 'sku': 'SKU000211', 'qty': 1, 'amount': 3076.94, 'date': '2025-11-12', 'rating': 4.6}, {'order_id': 'ORD000284', 'sku': 'SKU000118', 'qty': 1, 'amount': 2621.71, 'date': '2025-11-12', 'rating': 4.0}, {'order_id': 'ORD000284', 'sku': 'SKU000752', 'qty': 1, 'amount': 1370.0, 'date': '2025-11-12', 'rating': 3.9}, {'order_id': 'ORD000652', 'sku': 'SKU000642', 'qty': 3, 'amount': 7620.0, 'date': '2025-11-25', 'rating': 3.0}, {'order_id': 'ORD000652', 'sku': 'SKU000019', 'qty': 2, 'amount': 9771.32, 'date': '2025-11-25', 'rating': 4.0}, {'order_id': 'ORD000652', 'sku': 'SKU000267', 'qty': 1, 'amount': 580.54, 'date': '2025-11-25', 'rating': 3.9}, {'order_id': 'ORD000652', 'sku': 'SKU000100', 'qty': 1, 'amount': 1357.52, 'date': '2025-11-25', 'rating': 4.9}, {'order_id': 'ORD000792', 'sku': 'SKU000272', 'qty': 1, 'amount': 4640.08, 'date': '2025-11-29', 'rating': 3.0}, {'order_id': 'ORD000792', 'sku': 'SKU000177', 'qty': 1, 'amount': 4072.66, 'date': '2025-11-29', 'rating': 4.2}]"
205,Tanya Reddy,41,Female,9000000104,Vadodara,,,Bronze,133,mobile,52118.09,13,3.6,38,Unsatisfied,"[{'order_id': 'ORD000061', 'sku': 'SKU000439', 'qty': 3, 'amount': 3600.0, 'date': '2025-11-24', 'rating': 4.9}, {'order_id': 'ORD000080', 'sku': 'SKU000418', 'qty': 3, 'amount': 4530.0, 'date': '2025-11-26', 'rating': 4.3}, {'order_id': 'ORD000080', 'sku': 'SKU000213', 'qty': 3, 'amount': 6310.92, 'date': '2025-11-26', 'rating': 3.9}, {'order_id': 'ORD000080', 'sku': 'SKU000530', 'qty': 3, 'amount': 5340.0, 'date': '2025-11-26', 'rating': 3.3}, {'order_id': 'ORD000080', 'sku': 'SKU000100', 'qty': 2, 'amount': 2715.04, 'date': '2025-11-26', 'rating': 4.9}, {'order_id': 'ORD000506', 'sku': 'SKU000599', 'qty': 3, 'amount': 3210.0, 'date': '2025-11-19', 'rating': 4.3}, {'order_id': 'ORD000506', 'sku': 'SKU000359', 'qty': 3, 'amount': 6840.0, 'date': '2025-11-19', 'rating': 4.4}, {'order_id': 'ORD000506', 'sku': 'SKU000482', 'qty': 3, 'amount': 2010.0, 'date': '2025-11-19', 'rating': 4.4}, {'order_id': 'ORD000633', 'sku': 'SKU000418', 'qty': 3, 'amount': 4530.0, 'date': '2025-12-05', 'rating': 4.3}, {'order_id': 'ORD000633', 'sku': 'SKU000666', 'qty': 3, 'amount': 7350.0, 'date': '2025-12-05', 'rating': 4.3}, {'order_id': 'ORD000761', 'sku': 'SKU000448', 'qty': 1, 'amount': 1210.0, 'date': '2025-11-07', 'rating': 3.8}, {'order_id': 'ORD000761', 'sku': 'SKU000008', 'qty': 1, 'amount': 2450.86, 'date': '2025-11-07', 'rating': 3.3}, {'order_id': 'ORD000761', 'sku': 'SKU000154', 'qty': 1, 'amount': 2021.27, 'date': '2025-11-07', 'rating': 4.5}]"
206,Kunal Joshi,28,Male,9000000105,Lucknow,,,Silver,2493,mobile,7150.0,3,4.9,9,Satisfied,"[{'order_id': 'ORD000472', 'sku': 'SKU000454', 'qty': 3, 'amount': 1890.0, 'date': '2025-11-20', 'rating': 3.6}, {'order_id': 'ORD000472', 'sku': 'SKU000431', 'qty': 1, 'amount': 1960.0, 'date': '2025-11-20', 'rating': 3.0}, {'order_id': 'ORD000472', 'sku': 'SKU000579', 'qty': 2, 'amount': 3300.0, 'date': '2025-11-20', 'rating': 3.0}]"
207,Rohan Joshi,32,Male,9000000106,Aurangabad,,,Bronze,486,mobile,74810.08,18,3.8,32,Unsatisfied,"[{'order_id': 'ORD000001', 'sku': 'SKU000864', 'qty': 3, 'amount': 6840.0, 'date': '2025-11-09', 'rating': 4.4}, {'order_id': 'ORD000001', 'sku': 'SKU000718', 'qty': 1, 'amount': 1460.0, 'date': '2025-11-09', 'rating': 3.4}, {'order_id': 'ORD000001', 'sku': 'SKU000300', 'qty': 2, 'amount': 1062.88, 'date': '2025-11-09', 'rating': 4.4}, {'order_id': 'ORD000041', 'sku': 'SKU000735', 'qty': 1, 'amount': 760.0, 'date': '2025-11-08', 'rating': 4.1}, {'order_id': 'ORD000119', 'sku': 'SKU000227', 'qty': 2, 'amount': 7270.48, 'date': '2025-12-02', 'rating': 3.8}, {'order_id': 'ORD000119', 'sku': 'SKU000712', 'qty': 2, 'amount': 1460.0, 'date': '2025-12-02', 'rating': 4.0}, {'order_id': 'ORD000318', 'sku': 'SKU000796', 'qty': 1, 'amount': 1210.0, 'date': '2025-11-17', 'rating': 4.3}, {'order_id': 'ORD000338', 'sku': 'SKU000257', 'qty': 1, 'amount': 3194.05, 'date': '2025-11-10', 'rating': 3.5}, {'order_id': 'ORD000503', 'sku': 'SKU000537', 'qty': 2, 'amount': 4020.0, 'date': '2025-11-09', 'rating': 4.8}, {'order_id': 'ORD000503', 'sku': 'SKU000788', 'qty': 1, 'amount': 1650.0, 'date': '2025-11-09', 'rating': 4.1}, {'order_id': 'ORD000503', 'sku': 'SKU000092', 'qty': 3, 'amount': 11917.14, 'date': '2025-11-09', 'rating': 4.5}, {'order_id': 'ORD000503', 'sku': 'SKU000096', 'qty': 3, 'amount': 8492.880000000001, 'date': '2025-11-09', 'rating': 3.0}, {'order_id': 'ORD000673', 'sku': 'SKU000847', 'qty': 3, 'amount': 4800.0, 'date': '2025-11-11', 'rating': 3.6}, {'order_id': 'ORD000673', 'sku': 'SKU000172', 'qty': 3, 'amount': 8812.650000000001, 'date': '2025-11-11', 'rating': 4.1}, {'order_id': 'ORD000673', 'sku': 'SKU000614', 'qty': 2, 'amount': 2200.0, 'date': '2025-11-11', 'rating': 3.8}, {'order_id': 'ORD000771', 'sku': 'SKU000668', 'qty': 2, 'amount': 1800.0, 'date': '2025-11-20', 'rating': 4.6}, {'order_id': 'ORD000771', 'sku': 'SKU000394', 'qty': 3, 'amount': 3180.0, 'date': '2025-11-20', 'rating': 4.9}, {'order_id': 'ORD000771', 'sku': 'SKU000780', 'qty': 3, 'amount': 4680.0, 'date': '2025-11-20', 'rating': 4.7}]"
208,Kavya Reddy,36,Female,9000000107,Nashik,,,Bronze,247,mobile,3820.0,2,3.0,18,Neutral,"[{'order_id': 'ORD000591', 'sku': 'SKU000845', 'qty': 1, 'amount': 1920.0, 'date': '2025-11-19', 'rating': 4.1}, {'order_id': 'ORD000591', 'sku': 'SKU000639', 'qty': 1, 'amount': 1900.0, 'date': '2025-11-19', 'rating': 3.6}]"
209,Kavya Desai,30,Female,9000000108,Patna,,,Silver,1911,mobile,1180.8,16,4.7,19,Satisfied,"[{'order_id': 'ORD353438', 'sku': 'SKU-1094', 'qty': 1, 'amount': 393.6, 'date': '2025-05-11', 'rating': 4.7}, {'order_id': 'ORD864112', 'sku': 'SKU-1004', 'qty': 1, 'amount': 393.6, 'date': '2025-03-05', 'rating': 4.4}, {'order_id': 'ORD922386', 'sku': 'SKU-1083', 'qty': 1, 'amount': 393.6, 'date': '2025-01-31', 'rating': 3.8}]"
210,Arjun Reddy,34,Male,9000000109,Coimbatore,,,Bronze,711,web,20005.38,5,4.0,15,Neutral,"[{'order_id': 'ORD000032', 'sku': 'SKU000463', 'qty': 2, 'amount': 3080.0, 'date': '2025-11-24', 'rating': 4.8}, {'order_id': 'ORD000032', 'sku': 'SKU000900', 'qty': 2, 'amount': 2540.0, 'date': '2025-11-24', 'rating': 3.1}, {'order_id': 'ORD000032', 'sku': 'SKU000553', 'qty': 3, 'amount': 3090.0, 'date': '2025-11-24', 'rating': 4.2}, {'order_id': 'ORD000032', 'sku': 'SKU000226', 'qty': 2, 'amount': 2805.38, 'date': '2025-11-24', 'rating': 3.4}, {'order_id': 'ORD000144', 'sku': 'SKU000835', 'qty': 3, 'amount': 8490.0, 'date': '2025-11-06', 'rating': 4.0}]"
211,Isha Khan,43,Female,9000000110,Vadodara,,,Bronze,8,mobile,10390.0,3,3.3,39,Unsatisfied,"[{'order_id': 'ORD000440', 'sku': 'SKU000582', 'qty': 3, 'amount': 7170.0, 'date': '2025-11-15', 'rating': 3.2}, {'order_id': 'ORD000440', 'sku': 'SKU000357', 'qty': 1, 'amount': 980.0, 'date': '2025-11-15', 'rating': 4.8}, {'order_id': 'ORD000440', 'sku': 'SKU000872', 'qty': 1, 'amount': 2240.0, 'date': '2025-11-15', 'rating': 4.1}]"
212,Vikram Patel,30,Male,9000000111,Pune,,,Silver,2604,whatsapp,36117.56,10,4.8,13,Satisfied,"[{'order_id': 'ORD000294', 'sku': 'SKU000327', 'qty': 1, 'amount': 1050.0, 'date': '2025-11-17', 'rating': 3.8}, {'order_id': 'ORD000294', 'sku': 'SKU000539', 'qty': 1, 'amount': 2120.0, 'date': '2025-11-17', 'rating': 4.9}, {'order_id': 'ORD000294', 'sku': 'SKU000061', 'qty': 3, 'amount': 11447.22, 'date': '2025-11-17', 'rating': 4.8}, {'order_id': 'ORD000427', 'sku': 'SKU000673', 'qty': 2, 'amount': 2900.0, 'date': '2025-11-19', 'rating': 3.9}, {'order_id': 'ORD000427', 'sku': 'SKU000407', 'qty': 3, 'amount': 3480.0, 'date': '2025-11-19', 'rating': 4.1}, {'order_id': 'ORD000427', 'sku': 'SKU000349', 'qty': 3, 'amount': 4590.0, 'date': '2025-11-19', 'rating': 3.2}, {'order_id': 'ORD000427', 'sku': 'SKU000429', 'qty': 2, 'amount': 1780.0, 'date': '2025-11-19', 'rating': 4.0}, {'order_id': 'ORD000479', 'sku': 'SKU000269', 'qty': 1, 'amount': 4818.4, 'date': '2025-11-13', 'rating': 3.9}, {'order_id': 'ORD000479', 'sku': 'SKU000286', 'qty': 2, 'amount': 2651.94, 'date': '2025-11-13', 'rating': 4.6}, {'order_id': 'ORD000479', 'sku': 'SKU000767', 'qty': 1, 'amount': 1280.0, 'date': '2025-11-13', 'rating': 3.2}]"
